-0.64249,0.013245,0.010638,-0.66127,0.011763,0.020994,-0.67953,0.031093,0.052754
-0.64452,0.017298,0.018518,-0.65908,0.012801,0.028645,-0.62967,0.040117,0.071371
-0.63866,0.028656,0.03548,-0.65556,0.035065,0.050162,-0.7053,0.088628,0.097117
-0.62193,0.0015997,0.065351,-0.6326,-0.008593,0.076467,-0.63617,-0.0045941,0.11393
-0.62822,-0.014016,0.086322,-0.63504,-0.02038,0.097358,-0.64742,-0.014354,0.13321
-0.6527,-0.0044672,0.070945,-0.65867,-0.015761,0.084692,-0.65216,-0.015604,0.13333
-0.63846,0.0069113,0.08033,-0.65201,-0.0066538,0.092325,-0.64947,-0.02214,0.14278
-0.63952,-0.036097,0.060537,-0.63738,-0.043155,0.074483,-0.62978,-0.031658,0.13531
-0.63612,-0.014045,0.072815,-0.64086,-0.024327,0.082391,-0.63526,-0.023515,0.12054
-0.61652,-0.022198,0.074682,-0.62368,-0.031526,0.084135,-0.62013,-0.027789,0.11604
-0.61106,-0.01437,0.069673,-0.61363,-0.018162,0.07894,-0.60226,-0.014785,0.10173
-0.58611,0.016883,0.061805,-0.59806,0.017559,0.072464,-0.60819,0.076853,0.10971
-0.58718,0.012513,0.045206,-0.59758,0.014037,0.056596,-0.60814,0.030144,0.081621
-0.59052,0.017291,0.039504,-0.59909,0.01608,0.051754,-0.58772,0.036145,0.086078
-0.58577,0.0065581,0.035151,-0.59833,0.0057477,0.048429,-0.59423,0.024526,0.086665
-0.5849,0.016643,0.044436,-0.59291,0.011605,0.054651,-0.58668,0.017928,0.0858
-0.58607,0.0041811,0.04347,-0.5956,0.0034064,0.056111,-0.591,0.026,0.092548
-0.59895,0.02093,0.050599,-0.6074,0.016216,0.060818,-0.60152,0.017132,0.08666
-0.5871,0.046156,0.060099,-0.59752,0.03921,0.071129,-0.5889,0.061327,0.10851
-0.58061,0.049661,0.061164,-0.59178,0.042069,0.072672,-0.59067,0.023174,0.09973
-0.58059,0.043413,0.061639,-0.59357,0.034692,0.072049,-0.5986,0.019538,0.095858
-0.57659,0.077265,0.077847,-0.59023,0.061129,0.085358,-0.6077,0.019341,0.093302
-0.57917,0.079751,0.076963,-0.59243,0.061933,0.084567,-0.60232,0.019693,0.094708
-0.58027,0.045277,0.059379,-0.59766,0.043564,0.074307,-0.61405,0.029114,0.094939
-0.58598,0.058611,0.064708,-0.60145,0.046515,0.074853,-0.61442,0.01949,0.087661
-0.58192,0.10191,0.086359,-0.59648,0.079488,0.093003,-0.61587,0.016102,0.092884
-0.58205,0.091256,0.078488,-0.59788,0.071434,0.086448,-0.62136,0.025888,0.091579
-0.57757,0.10258,0.084205,-0.59501,0.080166,0.090895,-0.60635,0.01837,0.095734
0.56005,-0.13817,0.17272,0.57757,-0.12891,0.17696,0.59507,-0.095314,0.17901
0.57233,-0.12568,0.19169,0.58955,-0.11887,0.1921,0.57002,-0.094095,0.17663
0.56136,-0.12207,0.19657,0.58013,-0.11557,0.19638,0.59208,-0.10816,0.17382
0.51236,-0.12018,0.2046,0.54516,-0.11113,0.20258,0.58916,-0.095713,0.18236
0.51091,-0.12573,0.2147,0.54726,-0.11529,0.21145,0.59853,-0.094177,0.18544
0.51276,-0.11821,0.22496,0.54798,-0.1099,0.22123,0.59709,-0.098322,0.19421
0.51561,-0.12261,0.22654,0.54806,-0.11526,0.22386,0.58328,-0.10218,0.20214
0.51045,-0.12557,0.22519,0.5439,-0.11757,0.22337,0.59134,-0.10308,0.20395
0.51472,-0.12563,0.22068,0.54615,-0.11908,0.22019,0.59021,-0.10181,0.2081
0.51428,-0.14079,0.20829,0.54507,-0.12843,0.21049,0.58586,-0.097471,0.20218
0.51038,-0.14221,0.20658,0.54187,-0.13034,0.20776,0.57891,-0.099361,0.19838
0.50272,-0.12078,0.22159,0.53689,-0.11465,0.21954,0.58033,-0.095508,0.20129
0.50374,-0.12365,0.22136,0.5361,-0.11568,0.22022,0.57931,-0.097561,0.20318
0.50546,-0.13042,0.21591,0.53588,-0.12025,0.21575,0.57974,-0.093991,0.2003
0.50619,-0.13423,0.21173,0.53604,-0.12293,0.21161,0.57035,-0.09355,0.19727
0.50029,-0.12722,0.21229,0.52954,-0.11886,0.21187,0.56575,-0.096163,0.20169
0.50597,-0.13249,0.20512,0.53467,-0.12252,0.20758,0.57811,-0.097492,0.203
0.50055,-0.12731,0.20872,0.53114,-0.11933,0.2092,0.57203,-0.097465,0.19985
0.49785,-0.12401,0.21066,0.52835,-0.11545,0.21023,0.56193,-0.093131,0.19411
0.50389,-0.13049,0.20657,0.53444,-0.12163,0.20699,0.56806,-0.096396,0.19576
0.50037,-0.126,0.21144,0.53302,-0.11799,0.21085,0.57611,-0.098439,0.19951
0.50296,-0.1212,0.21402,0.53657,-0.11333,0.21276,0.57934,-0.096464,0.1971
0.50243,-0.12932,0.21095,0.53614,-0.12012,0.21059,0.57703,-0.097003,0.20076
0.50648,-0.13669,0.20815,0.53867,-0.12503,0.20861,0.58322,-0.096102,0.19975
0.50358,-0.13282,0.20805,0.53648,-0.12237,0.20782,0.58127,-0.093538,0.19585
0.49779,-0.12733,0.2113,0.52994,-0.1178,0.21076,0.57462,-0.094421,0.19835
0.49863,-0.12052,0.21229,0.53002,-0.11247,0.21041,0.57654,-0.094472,0.19324
0.50215,-0.11666,0.20895,0.53313,-0.10997,0.20704,0.57275,-0.09626,0.18641
0.50337,-0.11773,0.20853,0.53287,-0.10954,0.20632,0.56885,-0.093201,0.18881
0.50336,-0.129,0.20382,0.53253,-0.11725,0.20354,0.57099,-0.090298,0.19309
0.50237,-0.12288,0.20779,0.53282,-0.11371,0.20616,0.57369,-0.091447,0.19231
0.50935,-0.12276,0.20683,0.53935,-0.11338,0.20605,0.57913,-0.091958,0.19232
0.50219,-0.13188,0.20344,0.53507,-0.12018,0.20267,0.58089,-0.093824,0.18999
-0.53976,0.075462,-0.0056605,-0.57082,0.066052,-0.001117,-0.62448,0.05072,0.018518
-0.52117,0.058834,-0.01216,-0.55237,0.05372,-0.0072494,-0.57914,0.047276,0.020229
-0.51011,0.061604,-0.019007,-0.53913,0.054785,-0.012805,-0.57531,0.048082,0.019057
-0.5091,0.074927,-0.0055275,-0.53308,0.068183,-0.0029244,-0.55415,0.051446,0.012068
-0.50963,0.063667,-0.0088007,-0.53317,0.059499,-0.0047233,-0.54821,0.051189,0.011409
-0.50601,0.069093,-0.011385,-0.53252,0.063358,-0.0060952,-0.55568,0.055547,0.013308
-0.50548,0.080054,-0.0041118,-0.53188,0.07201,-0.0007267,-0.54698,0.05251,0.017824
-0.50137,0.081424,0.001045,-0.52908,0.072279,0.0051775,-0.5532,0.048466,0.026774
-0.50461,0.074304,0.008378,-0.53041,0.06667,0.012483,-0.54867,0.047747,0.032675
-0.50071,0.067515,0.0092294,-0.52728,0.060111,0.014647,-0.54816,0.044445,0.039288
-0.50211,0.068226,0.0088975,-0.52823,0.060127,0.014619,-0.54672,0.044701,0.040728
-0.49694,0.067514,0.010419,-0.52297,0.059204,0.0156,-0.54303,0.043377,0.041939
-0.49813,0.065542,0.010155,-0.52348,0.057898,0.015878,-0.53804,0.04391,0.044469
-0.50123,0.068196,0.012586,-0.52496,0.060244,0.017415,-0.53525,0.046362,0.041917
-0.50348,0.061265,0.0081589,-0.52825,0.056125,0.013092,-0.54247,0.048163,0.032719
-0.50123,0.059854,-0.0067437,-0.52516,0.056389,-0.00068855,-0.5363,0.051415,0.019738
-0.50584,0.056047,-0.009248,-0.52838,0.05409,-0.0049002,-0.53899,0.052741,0.0065336
-0.50331,0.061955,-0.013946,-0.52489,0.057983,-0.010566,-0.53359,0.053262,0.002738
-0.51848,0.062431,-0.012658,-0.53723,0.058216,-0.010469,-0.54047,0.05248,0.0014937
-0.50986,0.05929,-0.015188,-0.53108,0.056096,-0.012123,-0.53641,0.052272,0.00074983
-0.51183,0.057231,-0.018703,-0.53158,0.054328,-0.014911,-0.53476,0.053039,0.00027585
-0.51493,0.060845,-0.016637,-0.53363,0.056615,-0.013239,-0.53708,0.05307,0.0003674
-0.51332,0.061941,-0.016686,-0.53124,0.057631,-0.013128,-0.53856,0.054584,-0.00033736
-0.50519,0.063645,-0.0166,-0.52667,0.058818,-0.013244,-0.54467,0.052419,-0.0019612
-0.50138,0.067775,-0.011362,-0.52283,0.062711,-0.0091174,-0.53695,0.052292,-0.001153
-0.50608,0.075666,-0.014053,-0.52563,0.068114,-0.011096,-0.52964,0.055542,-0.0005424
-0.45297,0.050054,-0.070629,-0.48167,0.05241,-0.067925,-0.47457,0.074447,-0.066189
-0.43355,0.045334,-0.078083,-0.46951,0.048374,-0.073371,-0.47831,0.072491,-0.066426
-0.42792,0.048798,-0.081398,-0.46513,0.051192,-0.077033,-0.4762,0.076461,-0.066454
-0.42658,0.049001,-0.080498,-0.46336,0.049602,-0.076311,-0.47779,0.06903,-0.060925
-0.42722,0.050099,-0.079141,-0.46634,0.050419,-0.075103,-0.48597,0.070693,-0.057009
-0.42849,0.053755,-0.074988,-0.46848,0.053165,-0.07092,-0.48771,0.071401,-0.050357
-0.43303,0.053581,-0.070257,-0.47287,0.053338,-0.066179,-0.49142,0.071304,-0.044884
-0.43704,0.053159,-0.067589,-0.47706,0.053242,-0.06378,-0.49928,0.071183,-0.043774
-0.43998,0.057403,-0.064174,-0.4796,0.056437,-0.061126,-0.50175,0.069716,-0.043628
-0.44032,0.056121,-0.064441,-0.48076,0.055693,-0.061132,-0.5003,0.069221,-0.044981
-0.4417,0.058621,-0.064802,-0.48043,0.058074,-0.061824,-0.49463,0.071582,-0.04834
-0.44155,0.057282,-0.066632,-0.4795,0.057458,-0.063398,-0.49175,0.071596,-0.050522
-0.43953,0.057821,-0.067365,-0.47775,0.058551,-0.064823,-0.49133,0.073736,-0.054903
-0.43999,0.059236,-0.068671,-0.47891,0.05992,-0.066311,-0.4916,0.074721,-0.057971
-0.44122,0.058909,-0.071186,-0.48109,0.059804,-0.068758,-0.4959,0.073619,-0.061215
-0.44194,0.060358,-0.071653,-0.4812,0.061313,-0.069878,-0.49544,0.0745,-0.064661
-0.44335,0.064826,-0.070931,-0.48158,0.065357,-0.069911,-0.49341,0.076856,-0.067423
-0.44511,0.064591,-0.071058,-0.48228,0.064638,-0.070382,-0.48983,0.073447,-0.070645
-0.44548,0.06028,-0.072002,-0.48148,0.060736,-0.070434,-0.49121,0.070321,-0.067976
-0.4452,0.061601,-0.071133,-0.48139,0.06227,-0.069817,-0.49051,0.072378,-0.068192
-0.44429,0.059129,-0.070511,-0.48128,0.060253,-0.068989,-0.48856,0.071809,-0.066762
-0.44452,0.06009,-0.070898,-0.48119,0.061099,-0.069197,-0.48756,0.072885,-0.064933
-0.44264,0.056778,-0.0718,-0.48008,0.058187,-0.069659,-0.4875,0.071638,-0.063558
-0.44163,0.057894,-0.071752,-0.47924,0.058266,-0.06964,-0.48571,0.069638,-0.063223
0.43995,-0.036645,0.020436,0.46773,-0.038487,0.0077742,0.48102,-0.06529,-0.011623
0.43907,-0.038563,0.034134,0.46827,-0.040899,0.021925,0.48446,-0.066207,0.0019628
0.48746,-0.026498,0.037882,0.52655,-0.031125,0.024239,0.56036,-0.060505,0.019773
0.51844,-0.028992,0.011746,0.55864,-0.034007,-0.0012021,0.58798,-0.064815,-0.0083008
0.51354,-0.021294,0.021551,0.55213,-0.024894,0.0063992,0.57066,-0.060768,-0.016986
0.49241,-0.022358,0.028386,0.52563,-0.02516,0.015564,0.536,-0.053735,-0.00050998
0.48425,-0.02592,0.030854,0.51553,-0.028504,0.019188,0.5283,-0.055564,0.0064164
0.47904,-0.022002,0.032031,0.51085,-0.025681,0.020239,0.52609,-0.0558,0.0048887
0.47635,-0.025424,0.028189,0.50762,-0.028995,0.016932,0.52446,-0.058002,0.0028808
0.47059,-0.023015,0.024488,0.5017,-0.026537,0.01327,0.51386,-0.054105,0.00025547
0.46837,-0.021652,0.022233,0.49987,-0.025823,0.010795,0.51255,-0.054539,0.00041997
0.46472,-0.02063,0.020052,0.49592,-0.024783,0.0085999,0.51111,-0.053607,-0.0012113
0.4627,-0.02327,0.019568,0.49388,-0.027342,0.0082535,0.50834,-0.055503,-0.00054598
0.46071,-0.02156,0.022483,0.49179,-0.026536,0.010761,0.50518,-0.057261,0.0019945
0.461,-0.019315,0.025253,0.49222,-0.024602,0.013133,0.50661,-0.057208,0.0027289
0.4603,-0.019298,0.02658,0.49151,-0.024405,0.014364,0.50709,-0.057236,0.0036979
0.45908,-0.017984,0.028091,0.49012,-0.023186,0.016089,0.50729,-0.055495,0.0060821
0.4604,-0.018224,0.028568,0.49117,-0.023238,0.016973,0.50646,-0.055013,0.0081943
0.46184,-0.020991,0.028346,0.49323,-0.025577,0.017008,0.51015,-0.055604,0.0097393
0.4627,-0.022179,0.028418,0.49408,-0.026816,0.01736,0.5117,-0.054648,0.012807
0.46424,-0.02335,0.028604,0.49646,-0.027692,0.01783,0.5206,-0.055337,0.014374
0.46428,-0.022779,0.029381,0.4968,-0.027809,0.018533,0.51931,-0.05753,0.015867
0.46452,-0.022089,0.029729,0.49749,-0.027339,0.018834,0.51966,-0.056768,0.016563
